"ID","Minutes","Total Rebounds","Assists","Steals","Blocks","Points","Player ID","First Name","Last Name","Position","Height","Weight","Draft Year","Draft Round","Draft Number","Team ID","Team Conference","Team Division","Team City","Team Name","Team Full Name","Team Abbreviation","Game ID","Game Date","Game Season","Game Status","Game Period","Game Time","Game Postseason","Home Team Score","Visitor Team Score","Home Team ID","Visitor Team ID"
"13935468","00","0","0","0","0","0","48248287","Jacob","Gilyard","G","5-8","160","0","0","0","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935469","00","0","0","0","0","0","56677830","GG","Jackson","F","6-9","210","2023","2","45","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935470","15","2","2","0","0","3","254","Luke","Kennard","G","6-5","206","2017","1","12","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935471","00","0","0","0","0","0","666703","John","Konchar","G-F","6-5","210","0","0","0","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935472","14","2","1","1","0","2","38017728","Jake","LaRavia","F","6-7","235","2022","1","19","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935473","00","0","0","0","0","0","38017732","Kenneth","Lofton Jr.","F","6-6","275","0","0","0","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935474","00","0","0","0","0","0","666786","Ja","Morant","G","6-2","174","2019","1","2","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935475","28","5","2","0","0","9","38017729","David","Roddy","F","6-4","255","2022","1","23","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935476","16","2","3","0","0","8","401","Derrick","Rose","G","6-3","200","2008","1","1","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935477","00","0","0","0","0","0","38017731","Vince","Williams Jr.","G","6-4","205","2022","2","47","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935478","00","0","0","0","0","0","3","Steven","Adams","C","6-11","265","2013","1","12","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935479","00","0","0","0","0","0","17896067","Santi","Aldama","F","7-0","215","2021","1","30","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935480","00","0","0","0","0","0","666505","Brandon","Clarke","F","6-8","215","2019","1","21","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935481","36","7","6","2","0","19","227","Brandon","Ingram","F","6-8","190","2016","1","2","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935482","32","7","3","0","0","23","666969","Zion","Williamson","F","6-6","284","2019","1","1","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935483","29","12","1","0","1","12","455","Jonas","Valanciunas","C","6-11","265","2011","1","5","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935484","38","8","3","1","1","13","17896024","Herbert","Jones","F","6-7","206","2021","2","35","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935485","37","4","6","2","1","24","303","CJ","McCollum","G","6-3","190","2013","1","10","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935486","19","5","0","2","1","6","38017677","Dyson","Daniels","G","6-7","199","2022","1","8","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935487","00","0","0","0","0","0","666584","Kaiser","Gates","F","6-7","225","2018","0","0","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935488","09","0","2","0","0","3","56677837","Jordan","Hawkins","G","6-5","190","2023","1","14","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935489","11","0","0","0","1","0","3547260","Kira","Lewis Jr.","G","6-1","170","2020","1","13","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935490","00","0","0","0","0","0","38017663","E.J.","Liddell","F","6-6","240","2022","2","41","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935491","15","8","0","1","0","2","340","Larry","Nance Jr.","F","6-8","245","2015","1","27","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935492","14","1","1","0","0","9","17896017","Matt","Ryan","F","6-6","215","0","0","0","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935493","00","0","0","0","0","0","491","Cody","Zeller","C","6-11","240","2013","1","4","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935494","00","0","0","0","0","0","17896097","Jose","Alvarado","G","6-0","179","0","0","0","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935495","00","0","0","0","0","0","3547293","Naji","Marshall","F","6-6","220","0","0","0","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935496","00","0","0","0","0","0","18677986","Trey","Murphy III","F","6-8","206","2021","1","17","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935497","00","0","0","0","0","0","38017726","Dereon","Seabron","G","6-5","180","0","0","0","19","West","Southwest","New Orleans","Pelicans","New Orleans Pelicans","NOP","1037603","2023-10-25","2023","Final","4","Final","false","104","111","15","19"
"13935569","33","5","2","1","1","20","125","DeMar","DeRozan","G","6-6","220","2009","1","9","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935570","30","3","4","2","0","8","3547248","Patrick","Williams","F","6-7","215","2020","1","4","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935571","32","9","4","3","2","11","460","Nikola","Vucevic","C","6-10","260","2011","1","16","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935572","25","4","3","0","0","16","268","Zach","LaVine","G","6-5","200","2014","1","13","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935573","30","4","4","0","0","15","666956","Coby","White","G","6-5","195","2019","1","7","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935574","16","1","2","0","0","3","87","Jevon","Carter","G","6-1","200","2018","2","32","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935575","19","2","3","2","0","6","89","Alex","Caruso","G","6-5","186","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935576","22","7","1","0","0","11","110","Torrey","Craig","F","6-5","221","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935577","09","0","1","1","0","8","17895983","Ayo","Dosunmu","G","6-5","200","2021","2","38","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935578","16","5","1","1","0","6","137","Andre","Drummond","C","6-11","279","2012","1","9","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935579","04","0","0","0","0","0","56677857","Julian","Phillips","F","6-8","198","2023","2","35","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935580","00","0","0","0","0","0","17896116","Terry","Taylor","G","6-4","230","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935581","04","2","1","0","0","0","38017719","Dalen","Terry","F","6-7","195","2022","1","18","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935582","00","0","0","0","0","0","27","Lonzo","Ball","G","6-6","190","2017","1","2","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935583","00","0","0","0","0","0","56677874","Onuralp","Bitim","F","6-6","215","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935584","00","0","0","0","0","0","45969255","Justin","Lewis","F","6-7","245","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935585","00","0","0","0","0","0","56677860","Adama","Sanogo","F","6-9","245","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935586","32","7","2","2","1","8","666541","Luguentz","Dort","G","6-4","220","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935587","32","3","5","1","0","16","38017703","Jalen","Williams","G-F","6-5","211","2022","1","12","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935588","25","4","3","1","0","11","38017685","Chet","Holmgren","C-F","7-1","208","2022","1","2","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935589","32","6","6","0","0","16","17896065","Josh","Giddey","G","6-8","216","2021","1","6","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935590","36","5","10","1","2","31","175","Shai","Gilgeous-Alexander","G","6-6","195","2018","1","11","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935591","00","0","0","0","0","0","44","Davis","Bertans","F","6-10","225","2011","2","42","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935592","14","2","0","0","0","9","38017716","Ousmane","Dieng","F","6-9","185","2022","1","11","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935593","22","5","2","1","0","14","3547272","Isaiah","Joe","G","6-3","165","2020","2","49","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935594","02","0","1","0","0","0","17896036","Tre","Mann","G","6-3","178","2021","1","18","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935595","00","0","0","0","0","0","4197029","Vasilije","Micic","G","6-3","188","2014","2","52","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935596","02","2","0","0","0","0","3547271","Aleksej","Pokusevski","C","7-0","210","2020","1","17","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935597","10","4","0","0","0","4","24572055","Olivier","Sarr","C","6-10","240","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935598","19","2","1","0","1","13","56677833","Cason","Wallace","G","6-3","195","2023","1","10","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935599","03","0","0","0","0","0","27924547","Lindy","Waters III","F","6-6","210","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935600","11","3","0","0","0","2","17896078","Aaron","Wiggins","G","6-5","190","2021","2","55","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
"13935601","00","0","0","0","0","0","56677853","Keyontae","Johnson","F","6-4","230","2023","2","50","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037602","2023-10-25","2023","Final","4","Final","false","104","124","5","21"
